prova_id,revisao,numero,conteudo_id,materia_anterior,assunto_anterior,materia,assunto
d3f75cb5-4951-479c-ada2-acfa0d6651cd,1,35,5451afb4-c86c-43ad-95ae-8ad6ee3a7d53,Desenvolvimento de Software,,Desenvolvimento de Sistemas,JSON e XML
d3f75cb5-4951-479c-ada2-acfa0d6651cd,1,38,3bd5045c-a5cc-4ccc-99d8-4dc81990815d,Desenvolvimento de Software,,Desenvolvimento de Sistemas,"Outras linguagens (PHP, C#, Visual Basic)"
d3f75cb5-4951-479c-ada2-acfa0d6651cd,1,39,0b39c807-1979-446f-b3e5-fc38ee60b2f6,Desenvolvimento de Software,,Desenvolvimento de Sistemas,"Outras linguagens (PHP, C#, Visual Basic)"
d3f75cb5-4951-479c-ada2-acfa0d6651cd,1,40,a7cdf7a8-c526-4a12-ae01-841554aabb41,Desenvolvimento de Software,,Desenvolvimento de Sistemas,"Outras linguagens (PHP, C#, Visual Basic)"
d3f75cb5-4951-479c-ada2-acfa0d6651cd,1,41,30eda0e9-5f9d-4910-9558-0c570eb462de,Desenvolvimento de Software,,Engenharia de Software,UML e BPMN
d3f75cb5-4951-479c-ada2-acfa0d6651cd,1,42,44f9c20e-1170-46ff-8587-1fa9d5f4b42d,Desenvolvimento de Software,,Desenvolvimento de Sistemas,"Outras linguagens (PHP, C#, Visual Basic)"
d3f75cb5-4951-479c-ada2-acfa0d6651cd,1,44,2ce2677e-ff8f-4726-af31-7f6a1cbe71bf,Desenvolvimento de Software,,Engenharia de Software,UML e BPMN
f831d9bf-3ea6-4c22-9cdf-1374e6d53904,1,33,4110d22c-9a8b-4903-ab37-5f6c04c86446,Desenvolvimento de Software,,Desenvolvimento de Sistemas,Servidores web e de aplicação
f831d9bf-3ea6-4c22-9cdf-1374e6d53904,1,41,7bd6dd3d-4e04-48d0-9cc9-7c131134ca1d,Desenvolvimento de Software,,Desenvolvimento de Sistemas,JavaScript e Node.js
f831d9bf-3ea6-4c22-9cdf-1374e6d53904,1,44,0a12c122-1a13-451e-97be-3a5440288ce4,Desenvolvimento de Software,,Desenvolvimento de Sistemas,Orientação a objetos e programação funcional
f831d9bf-3ea6-4c22-9cdf-1374e6d53904,1,45,7a9f775f-1457-4ad0-85a7-d9ab8ef38412,Desenvolvimento de Software,,Desenvolvimento de Sistemas,JSON e XML
f831d9bf-3ea6-4c22-9cdf-1374e6d53904,1,46,4cf8da7f-9577-4770-a80d-f3187d1edffd,Desenvolvimento de Software,,Desenvolvimento de Sistemas,JavaScript e Node.js
f831d9bf-3ea6-4c22-9cdf-1374e6d53904,1,47,86ea3075-1833-4de0-b73a-487a87367e84,Desenvolvimento de Software,,Desenvolvimento de Sistemas,"HTML5, CSS3 e TypeScript"
f831d9bf-3ea6-4c22-9cdf-1374e6d53904,1,52,8d527d3e-f175-4db9-8048-f91d9338da49,Desenvolvimento de Software,,Desenvolvimento de Sistemas,APIs RESTful
f831d9bf-3ea6-4c22-9cdf-1374e6d53904,1,53,59b71113-6e39-4dba-a727-81385e130537,Desenvolvimento de Software,,Desenvolvimento de Sistemas,Java
f831d9bf-3ea6-4c22-9cdf-1374e6d53904,1,54,b00daab3-0b7e-4b68-8565-9f144fc03870,Desenvolvimento de Software,,Desenvolvimento de Sistemas,Mapeamento objeto-relacional (JPA e Hibernate)
72292071-41ba-4de4-900a-a5aa4222f1f3,1,23,ba8ea89c-08c5-42b3-a265-715bcec055e5,Engenharia de Software,,Engenharia de Software,Engenharia de requisitos
72292071-41ba-4de4-900a-a5aa4222f1f3,1,26,a4d61e92-6f9d-4551-84c3-569c50263f0e,Engenharia de Software,,Engenharia de Software,UML e BPMN
72292071-41ba-4de4-900a-a5aa4222f1f3,1,28,588d06a4-f518-4cc3-a4f4-51b6f56147f3,Engenharia de Software,,Engenharia de Software,"Métodos ágeis (Scrum, Kanban, XP)"
72292071-41ba-4de4-900a-a5aa4222f1f3,1,55,56affc12-43df-463a-b8b2-ea9396ee05f7,Engenharia de Software,,Engenharia de Software,UML e BPMN
72292071-41ba-4de4-900a-a5aa4222f1f3,1,56,1a19281b-b96a-4b62-95e7-11fcde7c9af8,Engenharia de Software,,Engenharia de Software,Engenharia de requisitos
72292071-41ba-4de4-900a-a5aa4222f1f3,1,57,6ca178e6-93e3-43f5-93e7-4928fb14bc9f,Engenharia de Software,,Engenharia de Software,Testes de software
72292071-41ba-4de4-900a-a5aa4222f1f3,1,59,2d74fe66-f6e1-4b34-961e-d512649a1205,Engenharia de Software,,Engenharia de Software,Padrões de projeto
8df3786f-6f6a-4b1f-8aff-fb0565e8d755,1,21,36f44cf2-0e96-4175-acc2-748cc6dfbcc7,Engenharia de Software,,Desenvolvimento de Sistemas,Documentação de APIs (OpenAPI)
8df3786f-6f6a-4b1f-8aff-fb0565e8d755,1,25,b226445e-9835-4a5f-9897-98ff4a890592,Engenharia de Software,,Engenharia de Software,Ciclo de vida de software
8df3786f-6f6a-4b1f-8aff-fb0565e8d755,1,26,303a67e5-cc2d-4b07-abd8-547b4faf186a,Engenharia de Software,,Engenharia de Software,Engenharia de requisitos
8df3786f-6f6a-4b1f-8aff-fb0565e8d755,1,27,0d2934c0-1970-4371-934c-30e544082c95,Engenharia de Software,,Engenharia de Software,UML e BPMN
8df3786f-6f6a-4b1f-8aff-fb0565e8d755,1,28,71a11aa7-ce14-4777-b9c9-7e9be7353dff,Engenharia de Software,,Engenharia de Software,"Métodos ágeis (Scrum, Kanban, XP)"
8df3786f-6f6a-4b1f-8aff-fb0565e8d755,1,36,31d60edc-48a9-4ff9-97cb-5653fcfc8f6e,Engenharia de Software,,Desenvolvimento de Sistemas,Git e controle de versão
8df3786f-6f6a-4b1f-8aff-fb0565e8d755,1,37,6312351e-c83f-4060-ac74-bcd4f7529bdf,Engenharia de Software,,DevOps e Engenharia de Entrega,CI/CD e pipelines
8df3786f-6f6a-4b1f-8aff-fb0565e8d755,1,54,36780172-98b0-4792-83b9-32f62a797acf,Engenharia de Software,,Engenharia de Software,Testes de software
8df3786f-6f6a-4b1f-8aff-fb0565e8d755,1,56,a20790a8-0ecc-4b59-8b9d-675a62fcd007,Engenharia de Software,,Engenharia de Software,UML e BPMN
8df3786f-6f6a-4b1f-8aff-fb0565e8d755,1,59,9c34a53b-f533-4092-8572-f37c3b5268d4,Engenharia de Software,,Desenvolvimento de Sistemas,Git e controle de versão
8df3786f-6f6a-4b1f-8aff-fb0565e8d755,1,60,5b7e2951-cb6d-4afb-946a-1a4025fd0e21,Engenharia de Software,,Engenharia de Software,Testes de software
8dfb3965-ffff-4826-9f95-5231421d957a,1,39,110f1d3a-d62d-4329-abb5-6e3c624fe152,Engenharia de Software,,Engenharia de Software,"Princípios SOLID, DRY, KISS e YAGNI"
8dfb3965-ffff-4826-9f95-5231421d957a,1,43,91337dd9-2358-4957-ad45-2d7160d45d69,Engenharia de Software,,DevOps e Engenharia de Entrega,CI/CD e pipelines
8dfb3965-ffff-4826-9f95-5231421d957a,1,44,85ef28b3-4dfc-4ff2-83ee-7ebe70228bad,Engenharia de Software,,Desenvolvimento de Sistemas,Git e controle de versão
8dfb3965-ffff-4826-9f95-5231421d957a,1,45,3dc9fd81-d414-41b9-8a96-03a8558b7426,Engenharia de Software,,Engenharia de Software,Arquitetura de software
8dfb3965-ffff-4826-9f95-5231421d957a,1,46,4a693483-ffe4-4ec2-a8ff-1a7638e15273,Engenharia de Software,,Engenharia de Software,Padrões de projeto
8dfb3965-ffff-4826-9f95-5231421d957a,1,47,96531f9d-08af-4e38-8e37-35a37d891859,Engenharia de Software,,DevOps e Engenharia de Entrega,CI/CD e pipelines
8dfb3965-ffff-4826-9f95-5231421d957a,1,55,887b2011-fe88-4180-912b-479891aba4f8,Engenharia de Software,,Engenharia de Software,Qualidade de software
8dfb3965-ffff-4826-9f95-5231421d957a,1,56,ca1e19b5-5696-4d3c-90bd-fa7dfa8f31e6,Engenharia de Software,,Engenharia de Software,UML e BPMN
8dfb3965-ffff-4826-9f95-5231421d957a,1,57,8766b46c-0e81-4189-9ef9-72bbae860fd3,Engenharia de Software,,Engenharia de Software,"Modelos de processo (preditivo, iterativo, ágil)"
8dfb3965-ffff-4826-9f95-5231421d957a,1,59,a65bd427-a07d-43f9-adf1-ab94c76b19cc,Engenharia de Software,,Engenharia de Software,Pontos de função e estimativas
8dfb3965-ffff-4826-9f95-5231421d957a,1,60,99623cf6-25d5-4d4b-a547-63eb31639080,Engenharia de Software,,Engenharia de Software,UML e BPMN
ae5a89fb-0703-44aa-9502-bfecdd3f0f41,2,21,369ad987-07f4-4c39-91e9-694c29b155ca,Engenharia de Software,,Desenvolvimento de Sistemas,JavaScript e Node.js
ae5a89fb-0703-44aa-9502-bfecdd3f0f41,2,22,082fb3df-8307-45c9-b733-a063c9c758bf,Engenharia de Software,,Desenvolvimento de Sistemas,Java
ae5a89fb-0703-44aa-9502-bfecdd3f0f41,2,23,2a0b5c73-12a9-4945-955f-eef6ae2aaa5b,Engenharia de Software,,Desenvolvimento de Sistemas,Angular
ae5a89fb-0703-44aa-9502-bfecdd3f0f41,2,24,ee2f1884-3ab3-4d24-b96b-9a96def082b8,Engenharia de Software,,Segurança da Informação,Segurança em aplicações e DevSecOps
ae5a89fb-0703-44aa-9502-bfecdd3f0f41,2,25,ad99d923-8e0a-43b3-8b38-9c0672de52e5,Engenharia de Software,,Desenvolvimento de Sistemas,JSON e XML
ae5a89fb-0703-44aa-9502-bfecdd3f0f41,2,26,61f69827-4980-4396-a7a5-80bc24d768aa,Engenharia de Software,,Engenharia de Software,Ciclo de vida de software
ae5a89fb-0703-44aa-9502-bfecdd3f0f41,2,29,69303764-f9dc-4f38-a62e-2f993590301b,Engenharia de Software,,Hardware,Representação de dados e aritmética computacional
ae5a89fb-0703-44aa-9502-bfecdd3f0f41,2,30,619e88cf-632e-489c-8670-ce4b4ee916d7,Engenharia de Software,,Desenvolvimento de Sistemas,Java
ae5a89fb-0703-44aa-9502-bfecdd3f0f41,2,32,366d64d6-6150-45ab-bbcf-b4cd4d314f0e,Engenharia de Software,,Engenharia de Software,Mapeamento objeto-relacional (JPA e Hibernate)
ae5a89fb-0703-44aa-9502-bfecdd3f0f41,2,33,0043604f-d45b-4b02-8c89-0762f31ca573,Engenharia de Software,,Engenharia de Software,Mapeamento objeto-relacional (JPA e Hibernate)
ae5a89fb-0703-44aa-9502-bfecdd3f0f41,2,34,773da971-0c3e-4e24-af92-f46b2ae1ac9a,Engenharia de Software,,Desenvolvimento de Sistemas,Java
ae5a89fb-0703-44aa-9502-bfecdd3f0f41,2,51,09d0bc08-3e7b-47f9-9bd0-6b2af40c1158,Engenharia de Software,,Engenharia de Software,Qualidade de software
ae5a89fb-0703-44aa-9502-bfecdd3f0f41,2,52,4f8edb09-b504-487b-b170-eea7f3761529,Engenharia de Software,,Engenharia de Software,Qualidade de software
ae5a89fb-0703-44aa-9502-bfecdd3f0f41,2,53,948f6ff3-a621-4fa7-8799-582b1c55cece,Engenharia de Software,,Engenharia de Software,Testes de software
ae5a89fb-0703-44aa-9502-bfecdd3f0f41,2,54,76b080c5-bc17-4916-b762-ff6416edd888,Engenharia de Software,,Engenharia de Software,"Métodos ágeis (Scrum, Kanban, XP)"
ae5a89fb-0703-44aa-9502-bfecdd3f0f41,2,55,e99efdfd-9b86-4274-abc6-f3cb212a04b5,Engenharia de Software,,Engenharia de Software,"Modelos de processo (preditivo, iterativo, ágil)"
ae5a89fb-0703-44aa-9502-bfecdd3f0f41,2,56,2d0f2f8b-c496-4759-b88b-325e43e746ba,Engenharia de Software,,Engenharia de Software,UML e BPMN
ae5a89fb-0703-44aa-9502-bfecdd3f0f41,2,57,19d5a245-36eb-416e-93bb-3ba75912c64a,Engenharia de Software,,Engenharia de Software,UML e BPMN
ae5a89fb-0703-44aa-9502-bfecdd3f0f41,2,58,f8b6fadd-2abf-4ada-bff6-dbc76a631b11,Engenharia de Software,,Desenvolvimento de Sistemas,Orientação a objetos e programação funcional
ae5a89fb-0703-44aa-9502-bfecdd3f0f41,2,59,aea7183e-c7eb-4782-9923-1f3223f55c79,Engenharia de Software,,Engenharia de Software,Padrões de projeto
ae5a89fb-0703-44aa-9502-bfecdd3f0f41,2,60,4e527e26-bb5a-4411-8a11-ff2c977305c4,Engenharia de Software,,Desenvolvimento de Sistemas,Git e controle de versão
c2ea228f-385b-4bb1-a1ea-4f7f31b18063,1,41,72ec3327-afd1-4e65-b3e4-de8eb4898469,Engenharia de Software,,Desenvolvimento de Sistemas,Orientação a objetos e programação funcional
c2ea228f-385b-4bb1-a1ea-4f7f31b18063,1,42,2248a3a0-5dc6-4f3b-aaaf-f080861c506e,Engenharia de Software,,Desenvolvimento de Sistemas,Algoritmos e estruturas de dados
c2ea228f-385b-4bb1-a1ea-4f7f31b18063,1,43,76cfa019-2be0-42ce-b540-35e4a577a265,Engenharia de Software,,Desenvolvimento de Sistemas,Algoritmos e estruturas de dados
c2ea228f-385b-4bb1-a1ea-4f7f31b18063,1,44,f51cb487-c9e6-421c-84c6-8a7d355d3e2f,Engenharia de Software,,Desenvolvimento de Sistemas,Algoritmos e estruturas de dados
c2ea228f-385b-4bb1-a1ea-4f7f31b18063,1,45,268b27dc-e6fe-4900-891d-9370ff021dff,Engenharia de Software,,Desenvolvimento de Sistemas,React
c2ea228f-385b-4bb1-a1ea-4f7f31b18063,1,46,9b0c3314-b920-403d-ae7a-3afd156a97dc,Engenharia de Software,,Desenvolvimento de Sistemas,Desenvolvimento móvel (React Native)
c2ea228f-385b-4bb1-a1ea-4f7f31b18063,1,47,625da1c1-f359-4bf1-a9f9-420864b73cbb,Engenharia de Software,,Desenvolvimento de Sistemas,"Outras linguagens (PHP, C#, Visual Basic)"
c2ea228f-385b-4bb1-a1ea-4f7f31b18063,1,57,dff7dbd3-3f84-4f95-8ba8-9bd352b39a37,Engenharia de Software,,Desenvolvimento de Sistemas,JSON e XML
c2ea228f-385b-4bb1-a1ea-4f7f31b18063,1,58,566e5b9f-b7fc-416b-a0bf-5e48a0ade470,Engenharia de Software,,Desenvolvimento de Sistemas,JavaScript e Node.js
f831d9bf-3ea6-4c22-9cdf-1374e6d53904,1,21,ea762b46-2383-4f2a-a8a3-dc7d4e2cd09f,Engenharia de Software,,Engenharia de Software,Engenharia de requisitos
f831d9bf-3ea6-4c22-9cdf-1374e6d53904,1,22,9aa56cbb-e401-4046-90c5-62279b91d6eb,Engenharia de Software,,Engenharia de Software,Low-code e no-code
f831d9bf-3ea6-4c22-9cdf-1374e6d53904,1,23,bb406aac-0b92-4e20-8e77-d27058fbe046,Engenharia de Software,,Engenharia de Software,Qualidade de software
f831d9bf-3ea6-4c22-9cdf-1374e6d53904,1,24,936dc732-65c2-498b-9699-6729ab0833a9,Engenharia de Software,,Engenharia de Software,UML e BPMN
f831d9bf-3ea6-4c22-9cdf-1374e6d53904,1,31,60a9f084-dbbf-43a6-a02d-f37daa934394,Engenharia de Software,,DevOps e Engenharia de Entrega,CI/CD e pipelines
9f665c06-bb3f-4834-93e7-154468be1ff0,1,37,0191130e-f7da-416c-8162-d6f81ab673b4,Geografia e História de Roraima,,Geografia e História de Roraima,História e formação territorial de Roraima
9f665c06-bb3f-4834-93e7-154468be1ff0,1,38,5fb2368d-6296-4e85-9df0-78bdbfc5a182,Geografia e História de Roraima,,Geografia e História de Roraima,Povos indígenas e ocupação territorial de Roraima
9f665c06-bb3f-4834-93e7-154468be1ff0,1,39,79126be1-fe4a-467d-b3e2-50e83d9ee810,Geografia e História de Roraima,,Geografia e História de Roraima,História e formação territorial de Roraima
9f665c06-bb3f-4834-93e7-154468be1ff0,1,40,e129a713-e829-4853-bd20-492a4a488d16,Geografia e História de Roraima,,Geografia e História de Roraima,História e formação territorial de Roraima
d3f75cb5-4951-479c-ada2-acfa0d6651cd,1,43,cb2243dc-4ad9-4d22-a092-033661c53139,Governan&ccedil;a de TI,,Governança de TI,"COBIT, ITIL e ISO/IEC 38500"
d3f75cb5-4951-479c-ada2-acfa0d6651cd,1,46,8dad34a5-0e81-43bf-9667-4fdfae907d2f,Governan&ccedil;a de TI,,Governança de TI,Gestão de projetos
d3f75cb5-4951-479c-ada2-acfa0d6651cd,1,55,f7707efa-3e49-4868-9d72-42d41987e969,Governan&ccedil;a de TI,,DevOps e Engenharia de Entrega,CI/CD e pipelines
d3f75cb5-4951-479c-ada2-acfa0d6651cd,1,58,afd48960-4681-4378-b1b3-a2f4e3c8f20e,Governan&ccedil;a de TI,,Governança de TI,Normativos do CNJ sobre TI
33611af7-9fe4-426a-a055-8084a29e62be,1,49,08447d47-1e08-49cc-9bc0-041005083aa3,Governança de TI,,Governança de TI,Gestão de projetos
33611af7-9fe4-426a-a055-8084a29e62be,1,54,96bdfaa3-4d9a-4ce3-af1c-a8765c9b6fb9,Governança de TI,,Governança de TI,"COBIT, ITIL e ISO/IEC 38500"
33611af7-9fe4-426a-a055-8084a29e62be,1,55,6ceb1a56-8565-4f27-be4d-987835c4c75a,Governança de TI,,Governança de TI,Gestão de projetos
33611af7-9fe4-426a-a055-8084a29e62be,1,56,fb816f7b-3fb7-4f50-b5f4-f2a27f7a079e,Governança de TI,,Engenharia de Software,UML e BPMN
33611af7-9fe4-426a-a055-8084a29e62be,1,59,7bf0fdbe-e520-40e1-aea4-93af97e5dadb,Governança de TI,,Engenharia de Software,Histórias de usuário e critérios de aceite
72292071-41ba-4de4-900a-a5aa4222f1f3,1,24,f89724e2-df85-496d-9a35-597b8875fb79,Governança de TI,,Engenharia de Software,Qualidade de software
72292071-41ba-4de4-900a-a5aa4222f1f3,1,25,e9e25a19-5f77-4d07-a241-32e99e1a4e3a,Governança de TI,,Engenharia de Software,Qualidade de software
77b7e732-852e-4cf7-8f51-09d6df78c4bd,1,55,5cf63048-2928-41a5-be18-691d840dda50,Governança de TI,,Governança de TI,Gestão de serviços de TI
77b7e732-852e-4cf7-8f51-09d6df78c4bd,1,56,5682a8c6-d65f-4b23-a53a-099a3e437a2f,Governança de TI,,Governança de TI,Gestão de serviços de TI
77b7e732-852e-4cf7-8f51-09d6df78c4bd,1,57,68d7cfa3-fdee-425b-bf12-ef4bf37b4dc0,Governança de TI,,Governança de TI,Portfólio e ativos de TI
77b7e732-852e-4cf7-8f51-09d6df78c4bd,1,58,7bc0479c-3ee0-4038-8ed3-36bff4868b06,Governança de TI,,Governança de TI,Gestão de serviços de TI
77b7e732-852e-4cf7-8f51-09d6df78c4bd,1,59,a90cb483-a1da-43ab-8d93-0f94cb88cea7,Governança de TI,,Governança de TI,Portfólio e ativos de TI
77b7e732-852e-4cf7-8f51-09d6df78c4bd,1,60,e09125dd-9764-4885-879a-fecf8c7aac1a,Governança de TI,,Governança de TI,Portfólio e ativos de TI
8df3786f-6f6a-4b1f-8aff-fb0565e8d755,1,23,015d3843-673c-4f87-abf7-f0eefc50a978,Governança de TI,,Engenharia de Software,Qualidade de software
8dfb3965-ffff-4826-9f95-5231421d957a,1,67,bc28aed7-609c-4073-88f6-591260b463d6,Governança de TI,,Governança de TI,"COBIT, ITIL e ISO/IEC 38500"
8dfb3965-ffff-4826-9f95-5231421d957a,1,69,fca3ef01-4fa3-44e6-80df-a87adde5b04d,Governança de TI,,Governança de TI,"COBIT, ITIL e ISO/IEC 38500"
8dfb3965-ffff-4826-9f95-5231421d957a,1,70,d9ac92d9-0731-4efb-adb8-98f9a4fbaff8,Governança de TI,,Governança de TI,Gestão de projetos
9f665c06-bb3f-4834-93e7-154468be1ff0,1,51,6df56be2-7452-4e92-bc8e-c9aba66fdaa4,Governança de TI,,Segurança da Informação,Backup e continuidade de negócios
9f665c06-bb3f-4834-93e7-154468be1ff0,1,59,b26bbd54-56f4-48c0-9a03-6256b75ad917,Governança de TI,,Governança de TI,"COBIT, ITIL e ISO/IEC 38500"
9f665c06-bb3f-4834-93e7-154468be1ff0,1,60,2c71a8b2-d033-46da-b773-ae979cd757aa,Governança de TI,,Governança de TI,Gestão de projetos
9f665c06-bb3f-4834-93e7-154468be1ff0,1,63,c5e68399-9fe5-48c9-ae93-5ca7d26775d5,Governança de TI,,Governança de TI,Contratações de TIC (Lei 14.133/2021)
9f665c06-bb3f-4834-93e7-154468be1ff0,1,64,c6aff78d-4297-4cdb-8849-713598388dbe,Governança de TI,,Governança de TI,Contratações de TIC (Lei 14.133/2021)
9f665c06-bb3f-4834-93e7-154468be1ff0,1,65,5fd3654f-8e9e-47bb-9b34-2431702fc6fe,Governança de TI,,Governança de TI,Governança de TI e estratégia
9f665c06-bb3f-4834-93e7-154468be1ff0,1,66,d0632dd7-249a-4023-be98-258a0152aad2,Governança de TI,,Governança de TI,Contratações de TIC (Lei 14.133/2021)
b367655f-b76f-4568-b537-9aebd09723b3,1,43,c805a389-46c0-4436-9203-c8672475b30e,Governança de TI,,Governança de TI,"COBIT, ITIL e ISO/IEC 38500"
b367655f-b76f-4568-b537-9aebd09723b3,1,46,a47c1b54-293e-4879-84fd-2000094120ef,Governança de TI,,Governança de TI,Gestão de projetos
b367655f-b76f-4568-b537-9aebd09723b3,1,47,973c9598-b191-4c5b-8663-31fb57a3dd92,Governança de TI,,Governança de TI,Gestão de projetos
b367655f-b76f-4568-b537-9aebd09723b3,1,48,33a415f6-3698-4eff-b29c-ff2198f9d683,Governança de TI,,Governança de TI,Governança de TI e estratégia
b367655f-b76f-4568-b537-9aebd09723b3,1,49,e50e1cf4-b0c7-40a5-b9ac-fe93a8d1f451,Governança de TI,,Governança de TI,Portfólio e ativos de TI
b367655f-b76f-4568-b537-9aebd09723b3,1,50,46eb0b4b-2ceb-4a8a-967e-0fea23c89eed,Governança de TI,,Governança de TI,"COBIT, ITIL e ISO/IEC 38500"
c2ea228f-385b-4bb1-a1ea-4f7f31b18063,1,30,f9703cb0-face-4da2-bd4e-5c0f21ff0489,Governança de TI,,Engenharia de Software,Qualidade de software
c2ea228f-385b-4bb1-a1ea-4f7f31b18063,1,31,c4cec0a2-25ae-4d09-87f2-a48042ebdb53,Governança de TI,,Engenharia de Software,UML e BPMN
c2ea228f-385b-4bb1-a1ea-4f7f31b18063,1,32,72818d3f-42dc-48b0-b870-57c88d748f4e,Governança de TI,,Engenharia de Software,"Métodos ágeis (Scrum, Kanban, XP)"
c2ea228f-385b-4bb1-a1ea-4f7f31b18063,1,48,066e572d-4417-41ce-b6e6-d7e0f9246615,Governança de TI,,Governança de TI,Gestão de projetos
c2ea228f-385b-4bb1-a1ea-4f7f31b18063,1,49,8c9fbba4-7fc1-4cd0-b271-89fef06ea19a,Governança de TI,,Governança de TI,"COBIT, ITIL e ISO/IEC 38500"
c2ea228f-385b-4bb1-a1ea-4f7f31b18063,1,50,fe34f414-7bd8-441a-86f2-dcfda07195f7,Governança de TI,,Governança de TI,"COBIT, ITIL e ISO/IEC 38500"
c2ea228f-385b-4bb1-a1ea-4f7f31b18063,1,59,ed55c1a2-87b9-4a48-8307-52b369073379,Governança de TI,,Governança de TI,Normativos do CNJ sobre TI
cfb1ca6d-740c-48dc-a373-b8119e3eaada,1,32,b3f11ad8-f971-4c5b-b1d4-f1b552389a0d,Governança de TI,,Segurança da Informação,Backup e continuidade de negócios
cfb1ca6d-740c-48dc-a373-b8119e3eaada,1,33,12c90f78-633e-4195-ade1-0283efc21918,Governança de TI,,Segurança da Informação,Backup e continuidade de negócios
cfb1ca6d-740c-48dc-a373-b8119e3eaada,1,45,55c1bd86-2f9d-4874-ace6-36becf33692b,Governança de TI,,Governança de TI,"COBIT, ITIL e ISO/IEC 38500"
cfb1ca6d-740c-48dc-a373-b8119e3eaada,1,46,8af9de3c-971b-4fd1-afda-0f18d348ce9d,Governança de TI,,Governança de TI,Gestão de projetos
cfb1ca6d-740c-48dc-a373-b8119e3eaada,1,47,634c3499-08ea-43d3-ab95-b8696b0f120a,Governança de TI,,Governança de TI,Governança de TI e estratégia
cfb1ca6d-740c-48dc-a373-b8119e3eaada,1,48,6b53254e-b526-4030-b73b-88ba631acffc,Governança de TI,,Governança de TI,Governança de TI e estratégia
cfb1ca6d-740c-48dc-a373-b8119e3eaada,1,49,d6c41e56-0b39-43c7-ba29-c00cf1f586fe,Governança de TI,,Governança de TI,Portfólio e ativos de TI
cfb1ca6d-740c-48dc-a373-b8119e3eaada,1,50,a42d04d5-0e0a-4d99-a9c6-2443cad5db5f,Governança de TI,,Governança de TI,Contratações de TIC (Lei 14.133/2021)
d3502a6e-696d-4269-9dfe-fba4a4b74124,3,46,b296416c-d1da-4455-9be5-8d22cf93502f,Governança de TI,,Segurança da Informação,Backup e continuidade de negócios
d3502a6e-696d-4269-9dfe-fba4a4b74124,3,48,0ebb2c48-4b69-40c6-9658-5a8c0054a9d1,Governança de TI,,DevOps e Engenharia de Entrega,Gerenciamento de configuração
d3502a6e-696d-4269-9dfe-fba4a4b74124,3,49,8283af16-d975-4b9b-a109-b9a65a840e81,Governança de TI,,Desenvolvimento de Sistemas,Git e controle de versão
d3502a6e-696d-4269-9dfe-fba4a4b74124,3,51,a88e4453-741a-4c88-988d-e9a572c6d82a,Governança de TI,,Engenharia de Software,Qualidade de software
d3502a6e-696d-4269-9dfe-fba4a4b74124,3,52,07b08168-52d5-4d60-a947-05f88ae650b4,Governança de TI,,Engenharia de Software,Qualidade de software
f831d9bf-3ea6-4c22-9cdf-1374e6d53904,1,51,af49cb8d-8d86-4bd7-98e7-4813491ca05a,Governança de TI,,Governança de TI,Gestão de projetos
f831d9bf-3ea6-4c22-9cdf-1374e6d53904,1,58,c4642281-4c61-4410-847d-a6091e08a6cb,Governança de TI,,Governança de TI,"COBIT, ITIL e ISO/IEC 38500"
f831d9bf-3ea6-4c22-9cdf-1374e6d53904,1,59,c2c739ee-c5ab-4b5f-87f1-f7aba08923df,Governança de TI,,Governança de TI,"COBIT, ITIL e ISO/IEC 38500"
77b7e732-852e-4cf7-8f51-09d6df78c4bd,1,31,9f7bb72a-021f-4ab0-a2fa-fadfe9273206,Hardware,,Hardware,Diagnóstico e manutenção de hardware
77b7e732-852e-4cf7-8f51-09d6df78c4bd,1,35,d4913cca-f910-4ce0-a6c6-ffc78e2d378a,Hardware,,Hardware,Diagnóstico e manutenção de hardware
77b7e732-852e-4cf7-8f51-09d6df78c4bd,1,45,816f44ab-6aa0-4441-b258-c0f574e1a10a,Hardware,,Hardware,Suporte a videoconferência
77b7e732-852e-4cf7-8f51-09d6df78c4bd,1,49,b4e39f88-6a79-4cd7-8a15-4886dcbd2274,Hardware,,Hardware,Infraestrutura elétrica e nobreaks
77b7e732-852e-4cf7-8f51-09d6df78c4bd,1,53,508174ae-bb8a-4aae-b588-718673bbd9c3,Hardware,,Hardware,Infraestrutura elétrica e nobreaks
72292071-41ba-4de4-900a-a5aa4222f1f3,1,21,b5bc85c0-e91a-4344-adee-7f47a6966acd,Inteligência Artificial,,Inteligência Artificial e Ciência de Dados,Estatística e avaliação de modelos
72292071-41ba-4de4-900a-a5aa4222f1f3,1,22,57c7e13b-d612-4396-b196-3a6042fa4e4a,Inteligência Artificial,,Inteligência Artificial e Ciência de Dados,Aprendizado de máquina
8dfb3965-ffff-4826-9f95-5231421d957a,1,61,22bfbac0-108e-4c3c-a7d7-5fc45d962fa4,Inteligência Artificial,,Inteligência Artificial e Ciência de Dados,Estatística e avaliação de modelos
8dfb3965-ffff-4826-9f95-5231421d957a,1,62,9515cd92-b3f4-43f4-8110-7a25a79fd4bf,Inteligência Artificial,,Inteligência Artificial e Ciência de Dados,Processamento de linguagem natural
8dfb3965-ffff-4826-9f95-5231421d957a,1,63,2535c23a-1068-4b7a-a3e7-b52ff66bb710,Inteligência Artificial,,Inteligência Artificial e Ciência de Dados,Processamento de linguagem natural
